AphiaID	scientific_name	dyntaxa_id
609716	Nitzschia archibaldii	262963
609727	Nitzschia paleacea	237741
609730	Nitzschia pusilla	237743
609736	Nitzschia sociabilis	263042
609737	Nitzschia supralitorea	263049
609739	Simonsenia delognei	262794
609750	Cavinula jaernefeltii	262448
609767	Encyonema gracile	237825
609773	Encyonema ventricosum	262567
609775	Diadesmis brekkaensis	262524
609784	Eunotia arculus	262589
609794	Eunotia hemicyclus	262612
609796	Eunotia muscicola	262623
609797	Eunotia parallela	262634
609801	Eunotia subarcuatoides	262653
609814	Fragilaria tenera	256821
609824	Gomphonema hebridense	262758
609827	Gomphonema pumilum	6052988
609860	Caloneis hyalina	262440
609870	Navicula arvensis	262311
609890	Navicula heimansioides	262337
609896	Navicula leptostriata	262344
609901	Navicula radiosafallax	262874
609902	Navicula reinhardtii	237590
609911	Navicula subrotundata	262895
609912	Navicula tenelloides	262899
609915	Navicula tridentula	262900
609916	Navicula trivialis	262901
609919	Neidium ampliatum	262948
609920	Neidium bisulcatum	262951
609930	Pinnularia divergens	263140
609931	Pinnularia divergentissima	263137
609933	Pinnularia graciloides	263131
609934	Pinnularia intermedia	263129
609938	Pinnularia neomajor	263110
609939	Pinnularia nobilis	237625
609940	Pinnularia obscura	263106
609944	Pinnularia stomatophora	263089
609946	Pinnularia subgibba	263078
609949	Pinnularia viridiformis	263061
609952	Gyrosigma distortum	237638
609954	Gyrosigma nodiferum	237643
609964	Fallacia insociabilis	262663
609965	Sellaphora americana	262810
609967	Stauroneis agrestis	262776
609970	Stauroneis borrichii	262769
609973	Stauroneis kriegeri	262722
609980	Surirella amphioxys	262403
610009	Epipyxis utriculus	257827
610020	Mallomonas annulata	237098
610023	Mallomonas calceolus	237099
610028	Mallomonas heterospina	237106
610031	Mallomonas mangofera	237107
610035	Mallomonas papillosa	6012488
610039	Mallomonas producta	237111
610043	Mallomonas striata	237116
610046	Paraphysomonas caelifrica	237062
610050	Spiniferomonas trioralis	237092
610053	Synura echinulata	237122
610056	Synura spinosa	237125
610067	Goniochloris contorta	237202
610068	Goniochloris fallax	237202
610070	Isthmochloron lobulatum	257516
610071	Pseudostaurastrum enorme	237142
610076	Ophiocytium arbuscula	6012549
610078	Ophiocytium capitatum	257867
610079	Ophiocytium cochleare	257866
610080	Ophiocytium majus	257864
610084	Tribonema minus	263160
610085	Tribonema viride	237194
610087	Vaucheria aversa	263208
610090	Vaucheria geminata	263235
610095	Vaucheria prona	6012571
610097	Vaucheria terrestris	263246
610125	Anabaena elliptica	263624
610126	Anabaena verrucosa	263635
610129	Chamaesiphon fuscus	263443
610131	Chamaesiphon polonicus	263449
610132	Chamaesiphon polymorphus	263450
610133	Chamaesiphon rostafinskii	263451
610134	Chlorogloea microcystoides	263456
610136	Chroococcus pallidus	263432
610138	Clastidium setigerum	263452
610143	Desmosiphon maculans	263706
610146	Gloeocapsa sanguinea	263428
610147	Gloeothece confluens	263399
610152	Hydrococcus cesatii	263460
610153	Hydrocoryne spongiosa	263663
610160	Nostoc humifusum	234981
610162	Nostoc parmelioides	234987
610164	Nostoc pruniforme	234988
610166	Oscillatoria anguina	263483
610167	Phormidium favosum	263527
610168	Phormidium incrustatum	263529
610169	Rivularia dura	263679
610170	Rivularia minutula	263681
610173	Schizothrix lacustris	263616
610174	Schizothrix lateritia	263618
610177	Scytonema ocellatum	263701
610178	Siphononema polonicum	263459
610179	Stigonema tomentosum	263721
610181	Synechococcus elongatus	6331070
610183	Tolypothrix penicillata	263689
610187	Trachelomonas acanthostoma	257734
610190	Trachelomonas granulata	257740
610194	Trachelomonas pseudofelix	257753
610196	Trachelomonas rugulosa	257755
610202	Cryptomonas platyuris	238034
610214	Bitrichia longispina	257850
610218	Chromulina nebulosa	263175
610225	Chrysococcus cordiformis	257789
610226	Chrysococcus diaphanus	257791
610227	Chrysococcus punctiformis	257794
610238	Epipyxis condensata	257822
610243	Epipyxis lauterbornii	257824
610244	Epipyxis polymorpha	257825
610245	Epipyxis ramosa	257826
610249	Epipyxis tabellariae	237050
610254	Mallomonas allorgei	237096
610255	Mallomonas alpina	237097
610259	Mallomonas eoa	237103
610261	Mallomonas hamata	237105
610267	Mallomonas multiunca	237108
610269	Mallomonas oviformis	237109
610270	Mallomonas paxillata	237110
610275	Mallomonas punctifera	237112
610287	Polylepidomonas vacuolata	237079
610292	Pseudokephyrion klarnetii	257840
610302	Synura sphagnicola	237124
610304	Uroglena lindii	257785
610306	Centritractus belonophorus	257863
610314	Goniochloris mutica	237197
610316	Goniochloris smithii	237202
610325	Aulacoseira lacustris	256785
610327	Aulacoseira perglabra	262425
610343	Cyclotella iris	256796
610349	Cyclotella rossii	256801
610353	Orthoseira dendroteres	263059
610369	Achnanthidium kranzii	262386
610373	Amphora aequalis	262413
610375	Amphora inariensis	262415
610376	Aneumastus minor	262422
610377	Aneumastus stroesei	262423
610383	Caloneis aerophila	262439
610394	Craticula riparia	262470
610396	Craticula vixnegligenda	262473
610398	Cymatopleura brunii	256778
610401	Cymbella naviculacea	262491
610403	Cymbella proxima	262498
610412	Denticula kuetzingii	262522
610418	Diploneis modica	262534
610419	Diploneis parma	262535
610420	Diploneis peterseni	262536
610426	Encyonema gaeumannii	262547
610428	Encyonema hebridicum	262548
610431	Encyonema latens	262552
610432	Encyonema obscurum	262557
610434	Encyonema reichardtii	262562
610441	Eunotia botuliformis	262597
610443	Eunotia circumborealis	262599
610449	Eunotia rhynchocephala	262643
610450	Eunotia silvahercynia	262649
610451	Eunotia steineckei	262652
610455	Fallacia helensis	262662
610459	Fallacia monoculata	262665
610476	Gomphonema insigne	262760
610477	Gomphonema lagerheimii	262763
610478	Gomphonema lateripunctatum	262764
610479	Gomphonema pseudotenellum	262787
610483	Karayevia laterostrata	262820
610486	Luticola goeppertiana	262829
610488	Luticola paramutica	262830
610491	Luticola ventricosa	262831
610500	Navicula difficillima	262327
610507	Navicula globulifera	262335
610512	Navicula ingenua	262339
610518	Navicula margalithii	262347
610521	Navicula parsura	262863
610524	Navicula reichardtiana	262877
610527	Navicula rotunda	262880
610528	Navicula schadei	262882
610542	Navicula submuralis	262894
610562	Neidium bergii	262949
610563	Neidium binodeforme	262950
610568	Neidium densestriatum	262952
610569	Neidium hercynicum	262953
610579	Neidium perforatum	262954
610586	Nitzschia agnita	262958
610587	Nitzschia alpina	262959
610590	Nitzschia angustatula	262961
610593	Nitzschia bacillum	262964
610594	Nitzschia bavarica	262965
610596	Nitzschia bergii	262966
610597	Nitzschia bremensis	262967
610598	Nitzschia commutatoides	262971
610603	Nitzschia draveillensis	262978
610608	Nitzschia flexoides	262984
610611	Nitzschia gessneri	262991
610613	Nitzschia graciliformis	262992
610614	Nitzschia heufleriana	262995
610617	Nitzschia incognita	262996
610622	Nitzschia lacuum	262997
610626	Nitzschia liebetruthii	263016
610630	Nitzschia modesta	263021
610633	Nitzschia paleaeformis	263027
610634	Nitzschia palustris	263028
610636	Nitzschia perspicua	237743
610639	Nitzschia pumila	263032
610640	Nitzschia pura	263033
610641	Nitzschia rectiformis	263035
610645	Nitzschia solita	263044
610647	Nitzschia subacicularis	263045
610660	Pinnularia acuminata	263068
610673	Pinnularia clevei	263148
610697	Pinnularia lundii	263116
610698	Pinnularia macilenta	263115
610704	Pinnularia rupestris	263096
610716	Pinnularia sudetica	237630
610721	Planothidium engelbrechtii	263010
610725	Planothidium oestrupii	263005
610727	Psammothidium abundans	262940
610730	Psammothidium kuelbsii	262921
610732	Psammothidium levanderi	237777
610733	Psammothidium reversum	262873
610741	Rhopalodia brebissonii	262844
610744	Rhopalodia rupestris	262843
610745	Sellaphora disjuncta	262809
610747	Sellaphora parapupula	262805
610756	Stauroneis laterostrata	262721
610765	Stauroneis tackei	262709
610786	Surirella roba	262396
610789	Surirella suecica	262395
610798	Tetracyclus emarginatus	262372
610818	Chlamydomonas tetragama	257551
610828	Gloeochaete wittrockiana	257766
610833	Lobomonas ampla	238893
610838	Paulschulzia tenera	257536
610844	Pteromonas aculeata	238909
610856	Ankyra ancora	257498
610858	Botryosphaerella sudetica	238840
610863	Characium angustum	238715
610876	Dicellula geminata	257087
610883	Diplochloris lunata	263221
610885	Eremosphaera gigas	257423
610886	Euastropsis richteri	257066
610890	Hormotila mucigena	262157
610893	Keratococcus bicaudatus	262134
610897	Komarekia appendiculata	238807
610898	Korshikoviella michailovskoensis	263271
610905	Pediastrum braunii	257068
610914	Raphidocelis subcapitata	257508
610917	Scenedesmus caudato-aculeolatus	238813
610918	Scenedesmus circumfusus	257461
610927	Siderocelis ornata	238869
610928	Sorastrum americanum	238714
610929	Sphaerobotrys fluviatilis	262115
610932	Tetrastrum glabrum	257491
610934	Tetrastrum staurogeniiforme	238826
610936	Bulbochaete intermedia	259530
610937	Bulbochaete mirabilis	259533
610938	Bulbochaete nana	259535
610939	Bulbochaete rectangularis	259542
610940	Bulbochaete sessilis	259517
610941	Oedogonium braunii	258144
610942	Oedogonium curvum	258158
610943	Oedogonium landsboroughii	258180
610944	Oedogonium punctatostriatum	258208
610945	Oedogonium pyrulum	258210
610951	Trentepohlia jolithus	251427
610957	Catena viridis	238939
610958	Chaetonema irregulare	262091
610961	Cylindrocapsa conferta	263360
610976	Microspora amoena	262118
610977	Microspora crassior	262119
610979	Microspora loefgrenii	262122
610980	Microspora palustris	262124
610981	Microspora quadrata	262125
610982	Microspora stagnorum	262130
610983	Microspora willeana	262132
610984	Microspora wittrockii	262133
610987	Radiofilum flavescens	262154
610989	Stichococcus minutissimus	257563
611001	Coleochaete soluta	262165
611028	Closterium laterale	263187
611029	Closterium limneticum	256848
611030	Closterium littorale	256850
611031	Closterium nordstedtii	257401
611038	Closterium tumidulum	238713
611061	Cosmarium cyclicum	256875
611116	Cosmarium protractum	256884
611130	Cosmarium quinarium	263194
611144	Cosmarium sphagnicola	263196
611171	Cosmarium turpinii	238678
611172	Cosmarium umbilicatum	256898
611177	Cosmocladium perissum	256899
611186	Desmidium occidentale	262180
611193	Euastrum crassum	256906
611205	Euastrum oblongum	256911
611208	Euastrum pinnatum	263229
611211	Euastrum verrucosum	256912
611214	Groenbladia undulata	262190
611216	Haplotaenium minutum	263261
611219	Mesotaenium chlamydosporum	262199
611220	Mesotaenium endlicherianum	262203
611224	Mougeotia elegantula	262211
611225	Mougeotia laevis	262219
611238	Spirogyra insignis	262267
611240	Spirogyra parva	262276
611242	Spirogyra spreeiana	262282
611247	Spirogyra velata	262288
611253	Spondylosium moniliforme	262244
611259	Staurastrum arcuatum	256932
611264	Staurastrum boreale	256934
611283	Staurastrum erasum	263327
611287	Staurastrum grande	256953
611288	Staurastrum granulosum	263328
611299	Staurastrum micron	256967
611310	Staurastrum pseudopelagicum	256973
611322	Staurastrum subnudibrachiatum	256981
611324	Staurastrum teliferum	238692
611334	Staurodesmus crassus	256993
611341	Staurodesmus sellatus	257012
611347	Xanthidium concinnum	257023
611350	Xanthidium tetracentrotum	257027
611360	Trentepohlia umbrina	251429
611368	Leptolyngbya lagerheimii	263572
611373	Phormidium nigrum	263534
611376	Leptolyngbya calotrichoides	263566
611378	Leptolyngbya norvegica	263574
611379	Leptolyngbya notata	263575
611381	Hassallia byssoidea	263694
611389	Gomphonema productum	262784
611390	Gomphonema sagitta	262791
611396	Nitzschia radicula	263034
611410	Achnanthes punctulata	262884
611520	Achnanthes impexa	262188
611528	Achnanthes rupestoides	262376
611530	Achnanthes ziegleri	262380
611558	Brachysira neoexilis	262434
611559	Brachysira procera	262435
611560	Brachysira garrensis	262432
611625	Eunotia genuflexa	262609
611626	Encyonema auerswaldii	262540
611635	Fragilaria nanoides	262686
611637	Fragilaria spinarum	262693
611638	Fragilaria acidoclinata	262668
611656	Gomphonema bavaricum	262740
611658	Gomphonema minusculum	262767
611687	Navicula exilis	262330
611774	Navicula subalpina	262892
611775	Navicula lundii	262346
611776	Navicula aquaedurae	262307
611778	Navicula wildii	262915
611782	Naviculadicta elorantana	262919
611783	Naviculadicta multiconfusa	262923
611801	Nitzschia harderi	262994
611813	Nitzschia subcapitellata	263046
611816	Nitzschia subtilioides	263047
611876	Stauroneis neohyalina	262718
611881	Stauroforma exiguiformis	262788
612046	Adlafia aquaeductae	262406
612047	Adlafia bryophila	262408
612050	Adlafia minuscula	237578
612052	Adlafia parabryophila	262410
612053	Adlafia suchlandtii	262411
612084	Aphanizomenon flexuosum	257670
612088	Aphanothece floccosa	263373
612111	Auxenochlorella protothecoides	262146
612160	Botryococcus neglectus	257054
612162	Botryococcus terribilis	257056
612313	Chrysochromulina ahrengotii	236967
612316	Chrysochromulina pyramidosa	236997
612317	Chrysochromulina quadrikonta	236998
612318	Chrysochromulina scutellum	237000
612320	Chrysosphaerella annulata	237083
612378	Cosmarium dilatatum	256880
612392	Craticula dissociata	262467
612415	Cyanobium bacillare	263204
612427	Cyanodictyon filiforme	257630
612428	Cyanodictyon iac	257631
612498	Desmodesmus abundans	238841
612499	Desmodesmus armatus	238842
612500	Desmodesmus brasiliensis	238844
612501	Desmodesmus denticulatus	238847
612502	Desmodesmus dispar	238848
612503	Desmodesmus hystrix	238849
612504	Desmodesmus intermedius	238850
612506	Desmodesmus lefevrei	238851
612508	Desmodesmus opoliensis	238853
612511	Desmodesmus protuberans	238854
612512	Desmodesmus pseudodenticulatus	257480
612513	Desmodesmus serratus	238855
612514	Desmodesmus spinosus	238856
612515	Desmodesmus subspicatus	238857
612525	Diatoma problematica	262530
612575	Epigloeosphaera glebulenta	257641
612578	Ericiolus frigidus	263225
612602	Eunotia arcubus	262588
612604	Eunotia boreoalpina	262595
612636	Eunotia neofallax	262628
612664	Eunotia varioundulata	262660
612694	Fistulifera saprophila	262667
612763	Glochiococcus aciculiferus	262148
612767	Gloeocapsopsis magma	263435
612780	Gomphonema angusticephalum	262735
612790	Gomphonema clavatulum	262744
612794	Gomphonema cymbelliclinum	262747
612796	Gomphonema designatum	262748
612797	Gomphonema drutelingense	262750
612806	Gomphonema innocens	262759
612807	Gomphonema insigniforme	262761
612808	Gomphonema interpositum	262762
612814	Gomphonema longilineare	262765
612823	Gomphonema paludosum	262778
612824	Gomphonema parallelistriatum	262779
612828	Gomphonema pratense	262783
612847	Gomphonema utae	262798
612857	Gomphosphenia tackei	262804
612905	Heimansia pusilla	256900
612919	Hindakochloris nygaardii	257429
612947	Klebsormidium montanum	262169
612955	Kobayasiella micropunctata	262823
612959	Kobayasiella parasubtilissima	262824
612960	Kobayasiella pseudostauron	262825
612981	Limnothrix guttulata	263582
613080	Mastogloia lacustris	262833
613091	Mayamaea excelsa	262839
613092	Mayamaea fossalis	262840
613093	Mayamaea fossaloides	262333
613154	Navicula catalanogermanica	262315
613160	Navicula chiarae	262317
613187	Navicula hofmanniae	262338
613207	Navicula microcari	262349
613210	Navicula moskalii	262350
613212	Navicula namibica	262352
613224	Navicula phylleptosoma	262865
613236	Navicula radiosiola	262875
613278	Navicula wiesneri	262914
613321	Nitzschia alpinobacillum	262960
613325	Nitzschia dealpina	262975
613327	Nitzschia hadriatica	262993
613335	Nitzschia semirobusta	263037
613429	Phaeocystis cordata	237021
613430	Phaeocystis jahnii	237022
613448	Pinnularia bacilliformis	263069
613452	Pinnularia bullacostae	263075
613467	Pinnularia gibbiformis	263133
613473	Pinnularia kuetzingii	263121
613474	Pinnularia lange-bertalotii	263120
613489	Pinnularia renata	263098
613490	Pinnularia rhombarea	263097
613493	Pinnularia schoenfelderi	263095
613494	Pinnularia similiformis	263091
613495	Pinnularia sinistra	263090
613499	Pinnularia subcommutata	263082
613503	Pinnularia subrupestris	263076
613532	Planktolyngbya brevicellularis	263600
613533	Planktolyngbya crassa	263602
613604	Pseudodidymocystis planctonica	263324
613622	Quadricoccus euryhalinicus	238867
613635	Reimeria uniseriata	262845
613639	Rhabdogloea planctonica	263380
613782	Stauroneis gracilior	262726
613783	Stauroneis heinii	262724
613789	Stauroneis leguminopsis	262720
613878	Surirella terricola	262394
614093	Xenotholos starmachii	263440
614171	Eunotia inflata	262616
614178	Frustulia erifuga	262700
614179	Geissleria acceptata	262727
614180	Geissleria declivis	262728
614181	Geissleria decussis	262729
614182	Geissleria paludosa	262730
614183	Geissleria schoenfeldii	262731
614184	Geissleria similis	262732
614201	Hippodonta costulata	237552
614202	Hippodonta lueneburgensis	262814
614203	Hippodonta subcostulata	262815
614247	Navicula symmetrica	262897
614288	Pinnularia biceps	6006464
614347	Spirogyra calospora	262251
614373	Astasia klebsii	238605
614439	Cosmarium formosulum	256882
614445	Epipyxis aurea	6012424
614448	Fischerella ambigua	263707
614480	Mougeotia transeaui	262231
614490	Nostoc foliaceum	234980
614492	Nostoc zetterstedtii	232917
614495	Ochrosphaera neapolitana	263280
614517	Rhabdomonas costata	257714
