taxon_id	scientific_name	scientific_name_authority	usage_key	url	n_nordic_occurrences	synonym_usage_key	synonym_names	synonyms_n_nordic_occurrences	point_style
196837	Parafavella gigantea	Parafavella gigantea (Brandt), Kofoid & Campbell, 1929	7685731	www.gbif.org/species/7685731	208	8199413, 7812999	Cyttarocylis denticulata var. gigantea, Cyttarocylis gigantea	0	scaled.circles
196838	Ptychocylis	Ptychocylis Brandt	7373306	www.gbif.org/species/7373306	181			0	scaled.circles
204197	Codonellopsis	Codonellopsis Jörgensen, 1924	7854776	www.gbif.org/species/7854776	47			0	scaled.circles
204228	Chamaesiphon	Chamaesiphon A.Braun, 1864	3217416	www.gbif.org/species/3217416	2349	3217415, 3217521	Godlewskia, Sphaerogonium	0	scaled.circles
204944	Blennothrix	Blennothrix Kützing ex Anagnostidis & Komárek, 1988	3218550	www.gbif.org/species/3218550	1			0	scaled.circles
206054	Hydrococcus	Hydrococcus Kützing, 1833	3216971	www.gbif.org/species/3216971	164			0	scaled.circles
206148	Gayralia	Gayralia K.L.Vinogradova, 1969	2645411	www.gbif.org/species/2645411	289			0	scaled.circles
206253	Scytonema	Scytonema C.Agardh ex Bornet & Flahault, 1886	2523951	www.gbif.org/species/2523951	895			0	scaled.circles
206450	Pilinia	Pilinia Kützing, 1843	3198080	www.gbif.org/species/3198080	16	3198949	Waerniella	0	scaled.circles
20997	Pyrenomonadales	Pyrenomonadales G. Novarino & I.A.N. Lucas	1083	www.gbif.org/species/1083	102435			0	orangeHeat.point
20998	Chroomonadaceae	Chroomonadaceae Clay, Kugrens & Lee, 1999	2900	www.gbif.org/species/2900	17687			0	scaled.circles
20999	Pyrenomonadaceae	Pyrenomonadaceae G. Novarino & I.A.N. Lucas	2902	www.gbif.org/species/2902	5250			0	scaled.circles
21000	Euglenales	Euglenales F.Stein, 1878	1421	www.gbif.org/species/1421	655			0	scaled.circles
21001	Euglenaceae	Euglenaceae Dujardin, 1841	9158	www.gbif.org/species/9158	5597			0	scaled.circles
21004	Halosphaeraceae	Halosphaeraceae Haeckel, 1894	5429	www.gbif.org/species/5429	804			0	scaled.circles
211897	Phormidium ambiguum	Phormidium ambiguum Gomont, 1892	3218271	www.gbif.org/species/3218271	0	5426897, 8219351	Amphithrix amoena, Lyngbya bourrellyana	0	scaled.circles
21237	Desmarestiales	Desmarestiales Setchell & Gardner, 1925	559	www.gbif.org/species/559	5167			0	scaled.circles
21243	Chlorocystidales	Chlorocystidales Kornmann & Sahling, 1983	1349	www.gbif.org/species/1349	28			0	scaled.circles
213688	Chamaesiphon incrustans	Chamaesiphon incrustans Grunow, 1865	3217442	www.gbif.org/species/3217442	338	3217443	Sphaerogonium incrustans	0	scaled.circles
213690	Chroococcus turicensis	Chroococcus turicensis (Nägeli) Hansgirg, 1887	3216147	www.gbif.org/species/3216147	0	3216148	Chroococcus rufescens var. turicensis	0	scaled.circles
213700	Hydrococcus rivularis	Hydrococcus rivularis Kützing, 1833	5426588	www.gbif.org/species/5426588	163	3216979, 5426589	Entophysalis rivularis, Oncobyrsa rivularis	0	scaled.circles
213711	Gloeothece palea	Gloeothece palea (Kützing) Nägeli, 1849	3216641	www.gbif.org/species/3216641	0	3216642	Gloeocapsa palea	0	scaled.circles
213723	Blennothrix lyngbyacea	Blennothrix lyngbyacea (Kützing ex Gomont) Anagnostidis & Komárek, 1988	3218556	www.gbif.org/species/3218556	1	5426909	Microcoleus lyngbyaceus	0	scaled.circles
213726	Oscillatoria jenensis	Oscillatoria jenensis G.Schmid, 1921	3218821	www.gbif.org/species/3218821	0			0	scaled.circles
213728	Arthrospira platensis	Arthrospira platensis Gomont, 1892	3218108	www.gbif.org/species/3218108	7	7730246, 7767945, 5426854	Oscillatoria platensis, Spirulina jenneri var. platensis, Spirulina platensis	0	scaled.circles
213742	Pseudanabaena catenata	Pseudanabaena catenata Lauterborn, 1915	3218052	www.gbif.org/species/3218052	39			0	scaled.circles
213750	Schizothrix lardacea	Schizothrix lardacea Gomont, 1892	5426968	www.gbif.org/species/5426968	0			0	scaled.circles
213753	Microchaete tenera	Microchaete tenera Thuret ex Bornet & Flahault, 1886	5427116	www.gbif.org/species/5427116	4	7986603	Fremyella tenera	0	scaled.circles
214368	Gayralia oxysperma	Gayralia oxysperma (Kützing) K.L.Vinogradova ex Scagel <i>et al.</i>, 1989	2645412	www.gbif.org/species/2645412	318	2645418, 2645422, 2645419, 2645424, 2645414, 2645421, 5273272, 5273274, 5273270, 5273273, 5273271	Monostroma crepidinium, Monostroma orbiculatum, Monostroma oxycoccum, Monostroma oxyspermum, Monostroma oxyspermum f. orbiculatum, Monostroma tubiforme, Ulva oxycocca, Ulva oxysperma, Ulva oxysperma f. wittrockii, Ulvaria oxysperma, Ulvaria oxysperma f. wittrockii	29	scaled.circles
21621	Peranemaceae	Peranemaceae Bütschli, 1884	8082728	www.gbif.org/species/8082728	0			0	scaled.circles
21627	Vaucheriales	Vaucheriales Blackman & Tansley, 1902	1321	www.gbif.org/species/1321	2129			0	scaled.circles
22154	Oomycota	Oomycota NA	32	www.gbif.org/species/32	14398			0	scaled.circles
22155	Saprolegniales	Saprolegniales E. Fisch., 1892	1031	www.gbif.org/species/1031	551			0	scaled.circles
22557	Bodo	Bodo Ehrenberg, 1832	7807526	www.gbif.org/species/7807526	59			0	scaled.circles
22563	Strobilidiidae	Strobilidiidae Kahl in Doflein & Reichenow, 1929	7839792	www.gbif.org/species/7839792	4275			0	scaled.circles
22564	Strombidinopsidae	Strombidinopsidae Small & Lynn, 1985	8087047	www.gbif.org/species/8087047	338			0	scaled.circles
22574	Bicosoecaceae	Bicosoecaceae Haeckel, 1894	8708	www.gbif.org/species/8708	501			0	scaled.circles
22576	Campylomonadaceae	Campylomonadaceae NA	2897	www.gbif.org/species/2897	4			0	scaled.circles
22577	Chilomonas	Chilomonas Ehrenberg, 1831	3202504	www.gbif.org/species/3202504	4			0	scaled.circles
22582	Geminigeraceae	Geminigeraceae B.L. Clay, P. Kugrens & R.E. Lee, 1999	2901	www.gbif.org/species/2901	79137			0	orangeHeat.point
22613	Pycnococcaceae	Pycnococcaceae R.R.L. Guillard	8921	www.gbif.org/species/8921	2749			0	scaled.circles
22970	Klebsormidiales	Klebsormidiales NA	634	www.gbif.org/species/634	1302			0	scaled.circles
22974	Siphonocladales	Siphonocladales (Blackman & Tansley) Oltmanns	1365	www.gbif.org/species/1365	6			0	scaled.circles
22976	Sporochnales	Sporochnales Sauvageau, 1926	1314	www.gbif.org/species/1314	103			0	scaled.circles
22978	Tilopteridales	Tilopteridales Bessey, 1907	593	www.gbif.org/species/593	1014			0	scaled.circles
231760	Actiniscales	Actiniscales Sournia, 1984	9066259	www.gbif.org/species/9066259	370			0	scaled.circles
231762	Dicroerisma	Dicroerisma F.J.R.Taylor & S.A.Cattell, 1970	7400059	www.gbif.org/species/7400059	130			0	scaled.circles
231772	Dinophysaceae	Dinophysaceae Bütschli, 1885	8184307	www.gbif.org/species/8184307	67185	7864388	Dinophysiaceae	76	orangeHeat.point
231787	Akashiwo	Akashiwo G.Hansen & Moestrup, 2000	7824422	www.gbif.org/species/7824422	2583			0	scaled.circles
231788	Karenia	Karenia G.Hansen & Moestrup, 2000	7662144	www.gbif.org/species/7662144	6697			0	scaled.circles
231789	Karlodinium	Karlodinium J.Larsen, 2000	8021909	www.gbif.org/species/8021909	3477			0	scaled.circles
231794	Proterythropsis	Proterythropsis Kofoid & Swezy, 1920	3207760	www.gbif.org/species/3207760	276			0	scaled.circles
231795	Protodiniferaceae	Protodiniferaceae Kofoid & Swezy, 1921	7695118	www.gbif.org/species/7695118	879			0	scaled.circles
231796	Amphidomataceae	Amphidomataceae Sournia, 1984	8231991	www.gbif.org/species/8231991	2868			0	scaled.circles
231799	Lingulodinium	Lingulodinium D.Wall, 1967	7833832	www.gbif.org/species/7833832	7005			0	scaled.circles
231800	Heterocapsaceae	Heterocapsaceae R.A. Fensome, F.J.R. Taylor, G. Norris, W.A.S. Sarjeant, D.I. Wharton & G.L. Williams	7678878	www.gbif.org/species/7678878	54083			0	orangeHeat.point
231803	Ensiculifera	Ensiculifera Balech ex K.Matsuoka, S.Kobayashi & G.Gains, 1990	10917551	www.gbif.org/species/10917551	54			0	scaled.circles
231805	Gotoius	Gotoius T.H.Abé ex Matsuoka, 1988	7416173	www.gbif.org/species/7416173	25			0	scaled.circles
231806	Podolampadaceae	Podolampadaceae Lindemann, 1928	7739189	www.gbif.org/species/7739189	299			0	scaled.circles
231809	Lessardia	Lessardia J.F.Saldarriaga & F.J.R.Taylor, 2003	7540087	www.gbif.org/species/7540087	1954			0	scaled.circles
231814	Thoracosphaerales	Thoracosphaerales Tangen in Tangen, Brand, Blackwelder & Guillard, 1982	9162541	www.gbif.org/species/9162541	5721			0	scaled.circles
231873	Alexandrium catenella	Alexandrium catenella (Whedon & Kofoid) Balech, 1985	7974238	www.gbif.org/species/7974238	12	7719368, 7913508, 8020650, 3205120, 8081948, 8081948, 3205118, 7426313, 3205092, 7587225, 8359644, 3205119, 7927796, 7412706	Alexandrium acatenella, Alexandrium excavatum, Alexandrium fundyense, Gessnerium acatenellum, Gessnerium catenella, Gessnerium catenellum, Gonyaulax acatenella, Gonyaulax catenella, Gonyaulax excavata, Gonyaulax tamarensis var. excavata, Gonyaulax washingtonensis, Protogonyaulax acatenella, Protogonyaulax catenella, Protogonyaulax excavata	12	scaled.circles
231888	Stephanopyxis palmeriana	Stephanopyxis palmeriana (Greville) Grunow, 1884	3193933	www.gbif.org/species/3193933	11			0	scaled.circles
231889	Thalassiosira tealata	Thalassiosira tealata Takano, 1980	3193569	www.gbif.org/species/3193569	0			0	scaled.circles
232069	Mesodinium rubrum	Mesodinium rubrum (Lohmann, 1908)	7985577	www.gbif.org/species/7985577	94673	7946156	Myrionecta rubra	0	orangeHeat.point
232074	Leprotintinnus	Leprotintinnus Jörgensen, 1900	2652327	www.gbif.org/species/2652327	201			0	scaled.circles
232075	Leprotintinnus bottnicus	Leprotintinnus bottnicus (Nordqvist, 1890) Jørgensen, 1900	7736052	www.gbif.org/species/7736052	26			0	scaled.circles
232078	Tintinnopsis parva	Tintinnopsis parva Merkle, 1910	7717731	www.gbif.org/species/7717731	0			0	scaled.circles
232084	Encyonema lunatum	Encyonema lunatum (W.Smith) Van Heurck, 1896	7639528	www.gbif.org/species/7639528	0			0	scaled.circles
232093	Thalassiosira bioculata	Thalassiosira bioculata (Grunow) Ostenfeld, 1903	3193552	www.gbif.org/species/3193552	59	3193553	Coscinodiscus bioculatus	6	scaled.circles
232110	Dicroerisma psilonereiella	Dicroerisma psilonereiella F.J.R.Taylor & S.A.Cattell, 1969	3208017	www.gbif.org/species/3208017	130			0	scaled.circles
232161	Dinophysis arctica	Dinophysis arctica Mereschkowsky, 1879	8242856	www.gbif.org/species/8242856	80			0	scaled.circles
232260	Dinophysis ruudii	Dinophysis ruudii (Braarud) Balech, 1967	8131845	www.gbif.org/species/8131845	42			0	scaled.circles
232261	Dinophysis sacculus	Dinophysis sacculus F.Stein, 1883	8175358	www.gbif.org/species/8175358	8	7788351, 7709960, 7709960, 7447767, 8306690	Dinophysis pavillardii, Dinophysis phaseola, Dinophysis phaseolus, Dinophysis reniformis, Dinophysis ventrecta	0	scaled.circles
232376	Prorocentrum cordatum	Prorocentrum cordatum (Ostenfeld) J.D.Dodge, 1976	8368630	www.gbif.org/species/8368630	15107	7654625, 7534152, 7534152, 7844352, 3207873, 4267979, 7965449, 3207871, 6539112, 8166987, 7572671, 8043828	Exuviaella cordata, Exuviaella mariae-lebouriae, Exuviaella marie-lebouriae, Exuviaella minima, Exuviaella minima, Exuviaella pyriformis, Prorocentrum cordiforme, Prorocentrum mariae-lebourae, Prorocentrum marielebouriae, Prorocentrum minimum, Prorocentrum minimum var. triangulatum, Prorocentrum triangulatum	2560	scaled.circles
232501	Phalacroma ovatum	Phalacroma ovatum (Claparède & Lachmann) Jorgensen, 1923	7442747	www.gbif.org/species/7442747	0			0	scaled.circles
232516	Mesoporos perforatus	Mesoporos perforatus (Gran) Lillick, 1937	7849130	www.gbif.org/species/7849130	472	3207974, 8039028, 5424842, 7538811, 7460709, 12165614	Dinoporella perforata, Exuviaella perforata, Porella globulus, Porella perforata, Porotheca perforata, Prorocentrum perforatum	0	scaled.circles
232546	Akashiwo sanguinea	Akashiwo sanguinea (K.Hirasaka) Gert Hansen & Moestrup, 2000	8187634	www.gbif.org/species/8187634	2762	8143118, 7368822, 7870221, 7867581	Gymnodinium nelsonii, Gymnodinium sangineum, Gymnodinium sanguineum, Gymnodinium splendens	378	scaled.circles
232598	Pyrophacus horologium	Pyrophacus horologium F.Stein, 1883	4378676	www.gbif.org/species/4378676	1335	7714302	Pyrophacus horologicum	363	scaled.circles
232606	Amphidinium rhynchocephalum	Amphidinium rhynchocephalum Anisimova, 1926	7444295	www.gbif.org/species/7444295	0			0	scaled.circles
232613	Amphidinium pelagicum	Amphidinium pelagicum Lebour, 1925	8062885	www.gbif.org/species/8062885	2			0	scaled.circles
232625	Podolampas palmipes	Podolampas palmipes Stein, 1883	7476510	www.gbif.org/species/7476510	146	8302973	Podolampus palmipes	0	scaled.circles
232663	Cochlodinium faurei	Cochlodinium faurei Kofoid & Swezy, 1921	7610754	www.gbif.org/species/7610754	0			0	scaled.circles
232680	Cochlodinium scintillans	Cochlodinium scintillans Kofoid & Swezy, 1921	8042191	www.gbif.org/species/8042191	0			0	scaled.circles
232703	Lessardia elongata	Lessardia elongata Saldarriaga & F.J.R.Taylor, 2003	3205951	www.gbif.org/species/3205951	1951			0	scaled.circles
232716	Gymnodinium aureolum	Gymnodinium aureolum (E.M.Hulburt) Gert Hansen, 2000	7387168	www.gbif.org/species/7387168	768	4268023, 7886830	Gyrodinium aureolum, Karenia aureola	313	scaled.circles
232772	Gymnodinium gracilentum	Gymnodinium gracilentum P.H.Campbell, 1973	7424421	www.gbif.org/species/7424421	5			0	scaled.circles
232778	Gymnodinium heterostriatum	Gymnodinium heterostriatum Kofoid & Swezy, 1921	7914886	www.gbif.org/species/7914886	742			0	scaled.circles
232792	Gymnodinium irregulare	Gymnodinium irregulare B.Hope, 1954	7823484	www.gbif.org/species/7823484	57			0	scaled.circles
232869	Gymnodinium stellatum	Gymnodinium stellatum Hulburt, 1957	7484805	www.gbif.org/species/7484805	61			0	scaled.circles
232880	Gymnodinium verruculosum	Gymnodinium verruculosum P.H.Campbell, 1973	8276454	www.gbif.org/species/8276454	1251			0	scaled.circles
232901	Gyrodinium aciculatum	Gyrodinium aciculatum G.Hansen & J.Larsen, 1992	7786740	www.gbif.org/species/7786740	1			0	scaled.circles
232921	Protoperidinium globulus	Protoperidinium globulus (Stein, 1883) Balech, 1974	7493174	www.gbif.org/species/7493174	3			0	scaled.circles
232922	Gyrodinium corallinum	Gyrodinium corallinum Kofoid & Swezy, 1921	8161087	www.gbif.org/species/8161087	2			0	scaled.circles
232940	Gyrodinium formosum	Gyrodinium formosum P.H.Campbell, 1973	8150032	www.gbif.org/species/8150032	18			0	scaled.circles
232947	Gyrodinium grave	Gyrodinium grave (Meunier) Kofoid & Swezy, 1921	7831053	www.gbif.org/species/7831053	9			0	scaled.circles
232952	Gyrodinium herbaceum	Gyrodinium herbaceum Kofoid & Swezy, 1921	8351325	www.gbif.org/species/8351325	1			0	scaled.circles
232968	Protoperidinium roseum	Protoperidinium roseum (O.W.Paulsen, 1904) Balech, 1974	5424625	www.gbif.org/species/5424625	1	4267792	Peridinium roseum	0	scaled.circles
233024	Karenia mikimotoi	Karenia mikimotoi (Miyake & Kominami ex Oda) Gert Hansen & Moestrup, 2000	7454879	www.gbif.org/species/7454879	6363	3205409, 4267999, 7957708	Gymnodinium mikimotoi, Gymnodinium nagasakiense, Gyrodinium nagasakiense	105	scaled.circles
233037	Karlodinium veneficum	Karlodinium veneficum (D.Ballantine) J.Larsen, 2000	2651922	www.gbif.org/species/2651922	2590	7367323, 8185969, 8144752, 7825982, 8346043, 7672826	Gymnodinium galatheanum, Gymnodinium micrum, Gymnodinium veneficum, Gyrodinium galatheanum, Karlodinium micrum, Woloszynskia micra	44	scaled.circles
233038	Karlodinium vitiligo	Karlodinium vitiligo (D.Ballantine) J.Larsen, 2000	7411553	www.gbif.org/species/7411553	260	8233383	Gymnodinium vitiligo	0	scaled.circles
233104	Protoperidinium murrayi	Protoperidinium murrayi (Kofoid) Hernández-Becerril, 1991	7894000	www.gbif.org/species/7894000	0	8417196	Peridinium murrayi	0	scaled.circles
233144	Warnowia polyphemus	Warnowia polyphemus (Pouchet) J.Schiller, 1933	8222220	www.gbif.org/species/8222220	1	8108597	Pouchetia polyphemus	0	scaled.circles
233154	Warnowia rosea	Warnowia rosea (Pouchet) Kofoid & Swezy, 1921	7410609	www.gbif.org/species/7410609	0			0	scaled.circles
233195	Protoperidinium longispinum	Protoperidinium longispinum (Kofoid, 1907) Balech, 1974	7632817	www.gbif.org/species/7632817	0			0	scaled.circles
233295	Protoperidinium grenlandicum	Protoperidinium grenlandicum (Woloszynska) Balech, 1974	5730899	www.gbif.org/species/5730899	134	7375597, 4267810	Peridinium grenlandicum, Peridinium groenlandicum	8	scaled.circles
233369	Peridiniella danica	Peridiniella danica (Paulsen) Y.B.Okolodkov & J.D.Dodge, 1995	8108244	www.gbif.org/species/8108244	4690	7901764	Glenodinium danicum	159	scaled.circles
233388	Protoperidinium defectum	Protoperidinium defectum (Balech, 1965) Balech, 1974	7768365	www.gbif.org/species/7768365	0	8245468	Peridinium defectum	0	scaled.circles
233390	Protoperidinium decipiens	Protoperidinium decipiens (Jörgensen) Parke & J.D.Dodge, 1976	7494304	www.gbif.org/species/7494304	1	7695143	Peridinium decipiens	0	scaled.circles
233447	Alexandrium margalefii	Alexandrium margalefii Balech, 1994	8110888	www.gbif.org/species/8110888	107			0	scaled.circles
233531	Gonyaulax helensis	Gonyaulax helensis Woloszynska, 1928	8179447	www.gbif.org/species/8179447	8			0	scaled.circles
233607	Heterocapsa arctica	Heterocapsa arctica Horiguchi, 1997	7377319	www.gbif.org/species/7377319	343			0	scaled.circles
233619	Heterocapsa minima	Heterocapsa minima A.J.Pomroy, 1989	7565432	www.gbif.org/species/7565432	912			0	scaled.circles
233620	Heterocapsa niei	Heterocapsa niei (Loeblich III) Morrill & Loeblich III, 1981	8257682	www.gbif.org/species/8257682	640	3206900	Cachonina niei	34	scaled.circles
233632	Oblea baculifera	Oblea baculifera Balech ex Loeblich Jr. & Loeblich III, 1966	7511487	www.gbif.org/species/7511487	0			0	scaled.circles
233667	Gotoius excentricus	Gotoius excentricus (Nie) Sournia, 1984	8293077	www.gbif.org/species/8293077	25	8329843, 7501094	Diplopsalis excentrica, Dissodium excentricum	0	scaled.circles
233677	Diplopelta parva	Diplopelta parva (T.H.Abé) K.Matsuoka, 1988	7589022	www.gbif.org/species/7589022	42			0	scaled.circles
233754	Corythodinium curvicaudatum	Corythodinium curvicaudatum (Kofoid) F.J.R.Taylor, 1976	4378744	www.gbif.org/species/4378744	57	7575398	Oxytoxum curvicaudatum	0	scaled.circles
233759	Fibrocapsa	Fibrocapsa S.Toriumi & H.Takano, 1973	3194428	www.gbif.org/species/3194428	581			0	scaled.circles
233761	Fibrocapsa japonica	Fibrocapsa japonica S.Toriumi & H.Takano, 1973	3194429	www.gbif.org/species/3194429	544	5422043	Chattonella japonica	0	scaled.circles
233763	Olisthodiscus	Olisthodiscus N.Carter, 1937	3194246	www.gbif.org/species/3194246	12			0	scaled.circles
233765	Olisthodiscus luteus	Olisthodiscus luteus N.Carter, 1937	3194247	www.gbif.org/species/3194247	5			0	scaled.circles
233776	Chattonella	Chattonella B.Biecheler, 1936	3194434	www.gbif.org/species/3194434	583	3236486	Hornellia	0	scaled.circles
