List	HELCOM area	OSPAR area	Division	Class	Order	Genus	Species	SFLAG	STAGE	Author	AphiaID	AphiaID_link	Trophy	Geometric_shape	FORMULA	SizeClassNo	Nonvalid_SIZCL	Not_accepted_name	Unit	SizeRange	Length(l1)µm	Length(l2)µm	Width(w)µm	Height(h)µm	Diameter(d1)µm	Diameter(d2)µm	No_of_cells/counting_unit	Calculated_volume_um3	Comment	Filament_length_of_cell(µm)	Calculated_Carbon_pg/counting_unit	Comment_on_Carbon_calculation	Corrections/Additions	Synonyms - NOT IMPORTED, NOT handled by ICES	WORMS Rank	"Comment_on_colony_form
 "" - "" indicates solitary life form, i.e. does nor form colonies  - NOT IMPORTED, NOT handled by ICES"
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pediastrum	Pediastrum duplex var. duplex			Meyen 1829	1304625	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304625	AU	cylinder	?/4*d^2*h	7			coenobium	40-60x10-12				11	50		16	21587,5	12		3004,14629				Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pediastrum	Pediastrum duplex var. duplex			Meyen 1829	1304625	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304625	AU	cylinder	?/4*d^2*h	8			coenobium	60-80x 8-10				9	70		32	34618,5	12		4882,905766				Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pediastrum	Pediastrum duplex var. duplex			Meyen 1829	1304625	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304625	AU	cylinder	?/4*d^2*h	9			coenobium	60-80x10-12				11	70		32	42311,5	12		5895,387524				Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pediastrum	Pediastrum duplex var. duplex			Meyen 1829	1304625	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304625	AU	cylinder	?/4*d^2*h	10			coenobium	80-100 x10-12				11	90		64	69943,5	12		9859,354933				Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pediastrum	Pediastrum duplex var. duplex			Meyen 1829	1304625	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304625	AU	cylinder	?/4*d^2*h	11			coenobium	80-100x12-15				13,5	90		64	85839,75	12		11949,89746				Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pediastrum	Pediastrum duplex var. duplex			Meyen 1829	1304625	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304625	AU	cylinder	?/4*d^2*h	12			coenobium	30-40x5-8				6,5	35		16	6250,5625	12		938,1517801				Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pseudopediastrum	Pseudopediastrum boryanum var. boryanum			(Turpin) E.Hegewald 2005 	1304626	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304626	AU	cylinder	?/4*d^2*h	1			coenobium	18-25x5				5	21,5		8	1814,33125	12		281,4991643			Pediastrum boryanum var. boryanum	Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pseudopediastrum	Pseudopediastrum boryanum var. boryanum			(Turpin) E.Hegewald 2005 	1304626	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304626	AU	cylinder	?/4*d^2*h	2			coenobium	25-35x5-7				6	30		8	4239	12		624,5145895			Pediastrum boryanum var. boryanum	Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pseudopediastrum	Pseudopediastrum boryanum var. boryanum			(Turpin) E.Hegewald 2005 	1304626	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304626	AU	cylinder	?/4*d^2*h	3			coenobium	35-45x7-10				8,5	40		16	10676	12		1550,88899			Pediastrum boryanum var. boryanum	Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pseudopediastrum	Pseudopediastrum boryanum var. boryanum			(Turpin) E.Hegewald 2005 	1304626	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304626	AU	cylinder	?/4*d^2*h	4			coenobium	45-65x10-15				12,5	55		16	29682,8125	12		4051,233832			Pediastrum boryanum var. boryanum	Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pseudopediastrum	Pseudopediastrum boryanum var. boryanum			(Turpin) E.Hegewald 2005 	1304626	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304626	AU	cylinder	?/4*d^2*h	5			coenobium	65-75x15-20				17,5	70		32	67313,75	12		9117,113352			Pediastrum boryanum var. boryanum	Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pseudopediastrum	Pseudopediastrum boryanum var. boryanum			(Turpin) E.Hegewald 2005 	1304626	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304626	AU	cylinder	?/4*d^2*h	6			coenobium	75-100x20-25				22,5	87,5		32	135228,5156	12		17552,5822			Pediastrum boryanum var. boryanum	Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus arcuatus var. arcuatus			(Lemmermann) Lemmermann 1899	1304627	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304627	AU	2 cones	?/12*d^2*h	1			coenobium	 5-7x8-13				10,5	6		4	395,64			64,57200802				Variety	4, 8 or 16 cells in two rows
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus arcuatus var. arcuatus			(Lemmermann) Lemmermann 1899	1304627	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304627	AU	2 cones	?/12*d^2*h	2			coenobium	 5-7x13-18				15,5	6		4	584,04			93,082707				Variety	4, 8 or 16 cells in two rows
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Lagerheimia	Lagerheimia longiseta var. longiseta			(Lemmermann) Printz 1914	1304628	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304628	AU	rotational ellipsoid	?/6*d^2*l	1			cell	 8-9x10-12	11,2				8,5		1	423,4813333			63,24863138				Variety	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Lagerheimia	Lagerheimia longiseta var. longiseta			(Lemmermann) Printz 1914	1304628	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304628	AU	rotational ellipsoid	?/6*d^2*l	2			cell	 8-9x13-17	15				8,5		1	567,1625			83,2118354				Variety	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Pediastrum	Pediastrum angulosum var. angulosum			Ehrenberg ex Meneghini 1840	1335215	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1335215	AU	cylinder	?/4*d^2*h	1			coenobium	30-50 x6-10				8	40		16	10048	12		1465,068191				Variety	disc-shaped, flat and single-layered 4-, 8-, 16- , 32 or 64-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Tetradesmus	Tetradesmus obliquus			(Turpin) M.J.Wynne 2016	1359367	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1359367	AU	2 cones	?/12*d^2*h	1			coenobium	 2-4x8-12				10	3		4	94,2			16,78082114			Acutodesmus obliquus	Species	Coenobium of 2 or 4 (-8) linearly or alternately arranged cells
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Tetradesmus	Tetradesmus obliquus			(Turpin) M.J.Wynne 2016	1359367	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1359367	AU	2 cones	?/12*d^2*h	2			coenobium	 2-4x12-15				13,5	3		4	127,17			22,24316672			Acutodesmus obliquus	Species	Coenobium of 2 or 4 (-8) linearly or alternately arranged cells
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Tetradesmus	Tetradesmus obliquus			(Turpin) M.J.Wynne 2016	1359367	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1359367	AU	2 cones	?/12*d^2*h	3			coenobium	 4-6x12-15				13	4,8		4	313,4976			51,89713028			Acutodesmus obliquus	Species	Coenobium of 2 or 4 (-8) linearly or alternately arranged cells
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Tetradesmus	Tetradesmus obliquus			(Turpin) M.J.Wynne 2016	1359367	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1359367	AU	2 cones	?/12*d^2*h	4			coenobium	 4-6x15-20				17,5	4,8		4	422,016			68,60618396			Acutodesmus obliquus	Species	Coenobium of 2 or 4 (-8) linearly or alternately arranged cells
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Tetradesmus	Tetradesmus obliquus			(Turpin) M.J.Wynne 2016	1359367	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1359367	AU	2 cones	?/12*d^2*h	5			coenobium	 6-8x15-20				17,5	7		4	897,5166667			139,3433794			Acutodesmus obliquus	Species	Coenobium of 2 or 4 (-8) linearly or alternately arranged cells
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Tetradesmus	Tetradesmus obliquus			(Turpin) M.J.Wynne 2016	1359367	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1359367	AU	2 cones	?/12*d^2*h	6			coenobium	 6-8x20-25				22,5	7		4	1153,95			176,4302281			Acutodesmus obliquus	Species	Coenobium of 2 or 4 (-8) linearly or alternately arranged cells
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Messastrum	Messastrum gracile			(Reinsch) T.S.Garcia 2016	1372754	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1372754	AU	2 cones	?/12*d^2*h	1			cell	 1-3x15-20				16,8	2		1	17,584			3,188741016			Selenastrum gracile	Species	2-, 4-, 8(-16) cells, which cross one another centrally in various direction, connected by mucilage 
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Pseudococcomyxa	Pseudococcomyxa chodatii			(Jaag) Kostikov, Darienko & Hoffmann 2002	1379956	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1379956	AU	rotational ellipsoid	?/6*d^2*l	4			cell	3x7-8	7,5				3		1	35,325			6,139074578		New size class of size cl 1. Biovolume changed due to corrections of cell size measurements	Choricystis chodatii	Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Pseudococcomyxa	Pseudococcomyxa chodatii			(Jaag) Kostikov, Darienko & Hoffmann 2002	1379956	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1379956	AU	rotational ellipsoid	?/6*d^2*l	5			cluster of cells	3x7-8	7,5				3		4	141,3			24,55629831		New size class of size cl 2. Biovolume changed due to corrections of cell size measurements. Unit changed from colony to cluster of cells	Choricystis chodatii	Species	solitary cells sometimes grouped in formless clusters within  a mucilaginous envelope 
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Pseudococcomyxa	Pseudococcomyxa chodatii			(Jaag) Kostikov, Darienko & Hoffmann 2002	1379956	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1379956	AU	rotational ellipsoid	?/6*d^2*l	6			cluster of cells	3x7-8	7,5				3		16	565,2			98,22519325		New size class of size cl 3. Biovolume changed due to corrections of cell size measurements. Unit changed from colony to cluster of cells	Choricystis chodatii	Species	solitary cells sometimes grouped in formless clusters within  a mucilaginous envelope 
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Neglectella	Neglectella solitaria			(Wittrock) Stenclová & Kastovsky 2017	1380951	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1380951	AU	rotational ellipsoid	?/6*d^2*l	1			cell	 6-8x10-13	11,5				7		1	294,8983333			45,02731575			Oocystis solitaria	Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Neglectella	Neglectella solitaria			(Wittrock) Stenclová & Kastovsky 2017	1380951	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1380951	AU	rotational ellipsoid	?/6*d^2*l	2			cell	 8-10x13-15	14				9		1	593,46			86,82970486			Oocystis solitaria	Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Neglectella	Neglectella solitaria			(Wittrock) Stenclová & Kastovsky 2017	1380951	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1380951	AU	rotational ellipsoid	?/6*d^2*l	3			cell	 10-12x15-20	17,5				11		1	1108,158333			156,0755439			Oocystis solitaria	Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Neglectella	Neglectella solitaria			(Wittrock) Stenclová & Kastovsky 2017	1380951	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1380951	AU	rotational ellipsoid	?/6*d^2*l	4			cell	 12-15x17-22	19,5				13,5		1	1859,86125			253,8025516			Oocystis solitaria	Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Neglectella	Neglectella solitaria			(Wittrock) Stenclová & Kastovsky 2017	1380951	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1380951	AU	rotational ellipsoid	?/6*d^2*l	5			cell	 15-20x22-25	23,5				17,5		1	3766,364583			492,3170138			Oocystis solitaria	Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Neglectella	Neglectella solitaria			(Wittrock) Stenclová & Kastovsky 2017	1380951	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1380951	AU	rotational ellipsoid	?/6*d^2*l	6			cell	 20-25x25-30	27,5				22,5		1	7285,78125			914,7845795			Oocystis solitaria	Species	-
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Calliacantha	Calliacantha			B.S.C.Leadbeater 1978	105506	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105506	HT	rotational ellipsoid	?/6*d^2*l	1			cell	3-5x4-8	6				4		1	50,24			8,545536912				Genus	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Calliacantha	Calliacantha			B.S.C.Leadbeater 1978	105506	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105506	HT	rotational ellipsoid	?/6*d^2*l	2			cell	3-5x8-12	10				4		1	83,73333333			13,80560141				Genus	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	ACANTHOECIDA	Diaphanoeca	Diaphanoeca			W.Ellis 1930	105513	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105513	HT	rotational ellipsoid	?/6*d^2*l	1			cell	7-10	8,5				6,4		1	182,2037333			28,64949882				Genus	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	ACANTHOECIDA	Diaphanoeca	Diaphanoeca			W.Ellis 1930	105513	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105513	HT	rotational ellipsoid	?/6*d^2*l	2			cell	5-7	6				5		1	78,5			12,99380542				Genus	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Monosiga	Monosiga			W.S.Kent 1878	105535	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105535	HT	rotational ellipsoid	?/6*d^2*l	1			cell	3-4x6-8	7				3,6		1	47,4768			8,103447496				Genus	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Salpingoeca	Salpingoeca			H.J.Clark 1866	105541	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105541	HT	rotational ellipsoid	?/6*d^2*l	1			cell	3-5x6-8	7				4		1	58,61333333			9,876484577				Genus	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Calliacantha	Calliacantha longicaudata			(Leadbeater) Leadbeater 1978	105559	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105559	HT	rotational ellipsoid	?/6*d^2*l	1			cell	2-3x6-8	7				2,5		1	22,89583333			4,085686715				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Calliacantha	Calliacantha longicaudata			(Leadbeater) Leadbeater 1978	105559	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105559	HT	rotational ellipsoid	?/6*d^2*l	2			cell	3-5x8-12	10				4		1	83,73333333			13,80560141				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Calliacantha	Calliacantha natans			(Grøntved) Leadbeater 1978	105561	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105561	HT	rotational ellipsoid	?/6*d^2*l	1			cell	3-5x4-8	6				4		1	50,24			8,545536912				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Calliacantha	Calliacantha natans			(Grøntved) Leadbeater 1978	105561	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105561	HT	rotational ellipsoid	?/6*d^2*l	2			cell	3-5x8-12	10				4		1	83,73333333			13,80560141				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Calliacantha	Calliacantha simplex			Manton & Oates 1979	105562	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105562	HT	rotational ellipsoid	?/6*d^2*l	1			cell	3-5x4-8	6				4		1	50,24			8,545536912				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	ACANTHOECIDA	Diaphanoeca	Diaphanoeca grandis			Ellis 1930	105571	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105571	HT	rotational ellipsoid	?/6*d^2*l	1			cell	7-10	8,5				6,4		1	182,2037333			28,64949882				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	ACANTHOECIDA	Diaphanoeca	Diaphanoeca sphaerica			Thomsen 1982	105574	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105574	HT	rotational ellipsoid	?/6*d^2*l	1			cell	7-10	8,5				6,4		1	182,2037333			28,64949882				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	ACANTHOECIDA	Diaphanoeca	Diaphanoeca sphaerica			Thomsen 1982	105574	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105574	HT	rotational ellipsoid	?/6*d^2*l	2			cell	5-7	6				5		1	78,5			12,99380542				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea	CRASPEDIDA	Desmarella	Desmarella moniliformis			W.S.Kent 1878	105636	http://www.marinespecies.org/aphia.php?p=taxdetails&id=105636	HT	rotational ellipsoid	?/6*d^2*l	1			cell	3-5x4-8	6				4		1	50,24			8,545536912				Species	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea		Choanoflagellatea	Choanoflagellatea				580116	http://www.marinespecies.org/aphia.php?p=taxdetails&id=580116	HT	flattened ellipsoid	?/6*l*d1*d2	1			cell	4x5	5				4	4	1	41,86666667			7,200922956			Craspedophyceae	Class	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea		Choanoflagellatea	Choanoflagellatea				580116	http://www.marinespecies.org/aphia.php?p=taxdetails&id=580116	HT	flattened ellipsoid	?/6*l*d1*d2	2			cell	3x8	8				3	3	1	37,68			6,52261704			Craspedophyceae	Class	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea		Choanoflagellatea	Choanoflagellatea				580116	http://www.marinespecies.org/aphia.php?p=taxdetails&id=580116	HT	sphere	?/6*d^3	3			cell	2-3					2,5		1	8,177083333			1,553759049			Craspedophyceae	Class	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea		Choanoflagellatea	Choanoflagellatea				580116	http://www.marinespecies.org/aphia.php?p=taxdetails&id=580116	HT	sphere	?/6*d^3	4			cell	6-8					7		1	179,5033333			28,25061101			Craspedophyceae	Class	
PEG_BVOL2021	x		CHOANOZOA	Choanoflagellatea		Choanoflagellatea	Choanoflagellatea				580116	http://www.marinespecies.org/aphia.php?p=taxdetails&id=580116	HT	sphere	?/6*d^3	5			cell	4-5					4,5		1	47,68875			8,137412241			Craspedophyceae	Class	
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Chrysophyceae		Chrysophyceae	Chrysophyceae				146230	http://www.marinespecies.org/aphia.php?p=taxdetails&id=146230	MX	sphere	?/6*d^3	1			cell	9-11					10		1	523,3333333			77,15901353				Class	Solitary or in colony
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Diatomophyceae (Bacillariophyceae)	EUPODISCALES (BIDDULPHIALES, CENTRALES)	Cyclotella	Cyclotella			(Kützing) Brébisson 1838 	148905	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148905	AU	cylinder	?/4*d^2*h	1			cell	 3-7				3,25	5		1	63,78125	"6; HD fac.=0.65"		8,375264514				Genus	single or in rows
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Diatomophyceae (Bacillariophyceae)	EUPODISCALES (BIDDULPHIALES, CENTRALES)	Cyclotella	Cyclotella			(Kützing) Brébisson 1838 	148905	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148905	AU	cylinder	?/4*d^2*h	2			cell	 7-12				6,5	10		1	510,25	"6; HD fac.=0.65"		45,22770092				Genus	single or in rows
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Diatomophyceae (Bacillariophyceae)	EUPODISCALES (BIDDULPHIALES, CENTRALES)	Cyclotella	Cyclotella			(Kützing) Brébisson 1838 	148905	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148905	AU	cylinder	?/4*d^2*h	3			cell	 12-17				9,75	15		1	1722,09375	"6; HD fac.=0.65"		121,2926668				Genus	single or in rows
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Diatomophyceae (Bacillariophyceae)	EUPODISCALES (BIDDULPHIALES, CENTRALES)	Cyclotella	Cyclotella			(Kützing) Brébisson 1838 	148905	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148905	AU	cylinder	?/4*d^2*h	4			cell	 17-23				10	20		1	3140	"6; HD fac.=0.5"		197,4251299				Genus	single or in rows
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Diatomophyceae (Bacillariophyceae)	EUPODISCALES (BIDDULPHIALES, CENTRALES)	Cyclotella	Cyclotella atomus			Hustedt 1937	148907	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148907	AU	cylinder	?/4*d^2*h	1			cell	4				2	4		1	25,12	6		3,933764999				Species	 - 
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Diatomophyceae (Bacillariophyceae)	EUPODISCALES (BIDDULPHIALES, CENTRALES)	Cyclotella	Cyclotella atomus			Hustedt 1937	148907	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148907	AU	cylinder	?/4*d^2*h	2			cell	5				2,5	5		1	49,0625	6		6,770028134				Species	 - 
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Diatomophyceae (Bacillariophyceae)	EUPODISCALES (BIDDULPHIALES, CENTRALES)	Cyclotella	Cyclotella atomus			Hustedt 1937	148907	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148907	AU	cylinder	?/4*d^2*h	3			cell	6				3	6		1	84,78	6		10,54965956				Species	 - 
PEG_BVOL2021	x		CHRYSOPHYTA (HETEROKONTOPHYTA)	Diatomophyceae (Bacillariophyceae)	EUPODISCALES (BIDDULPHIALES, CENTRALES)	Cyclotella	Cyclotella atomus			Hustedt 1937	148907	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148907	AU	cylinder	?/4*d^2*h	4			cell	7				3,5	7		1	134,6275	6		15,35041016				Species	 - 
